Generation,evals,avg,std,min,max,best_one,fitness_best_one
286,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
287,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
288,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
289,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
290,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
291,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
292,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
293,222,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
294,198,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
295,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
296,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
297,196,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
298,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
299,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
300,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
301,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
302,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
303,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
304,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
305,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
306,234,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
307,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
308,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
309,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
310,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
311,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
312,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
313,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
314,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
315,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
316,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
317,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
318,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
319,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
320,198,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
321,196,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
322,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
323,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
324,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
325,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
326,194,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
327,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
328,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
329,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
330,232,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
331,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
332,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
333,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
334,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
335,196,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
336,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
337,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
338,196,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
339,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
340,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
341,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
342,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
343,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
344,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
345,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
346,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
347,230,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
348,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
349,196,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
350,238,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
351,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
352,222,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
353,194,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
354,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
355,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
356,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
357,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
358,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
359,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
360,186,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
361,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
362,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
363,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
364,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
365,230,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
366,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
367,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
368,194,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
369,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
370,244,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
371,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
372,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
373,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
374,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
375,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
376,192,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
377,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
378,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
