Generation,evals,avg,std,min,max,best_one,fitness_best_one
139,334,[  5.      263.59695],[0.         0.25487498],[  5.    261.994],[  5.    263.971],"[31, 35, 43, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 30, 65, 55, 60, 8, 10, 7, 9, 15, 14, 67, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 50, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 38, 64, 61, 63]","(5.0, 261.994)"
140,332,[  5.        263.4573525],[0.        0.1768244],[  5.    261.994],[  5.    263.716],"[31, 35, 43, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 30, 65, 55, 60, 8, 10, 7, 9, 15, 14, 67, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 50, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 38, 64, 61, 63]","(5.0, 261.994)"
141,360,[  5.        263.3891375],[0.         0.15128653],[  5.    261.994],[  5.    263.533],"[31, 35, 43, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 30, 65, 55, 60, 8, 10, 7, 9, 15, 14, 67, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 50, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 38, 64, 61, 63]","(5.0, 261.994)"
142,350,[  5.       263.325005],[0.         0.15413569],[  5.    261.994],[  5.    263.533],"[31, 35, 43, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 30, 65, 55, 60, 8, 10, 7, 9, 15, 14, 67, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 50, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 38, 64, 61, 63]","(5.0, 261.994)"
143,332,[  5.      263.25746],[0.         0.14416728],[  5.    261.994],[  5.    263.374],"[31, 35, 43, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 30, 65, 55, 60, 8, 10, 7, 9, 15, 14, 67, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 50, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 38, 64, 61, 63]","(5.0, 261.994)"
144,352,[  5.       263.208685],[0.         0.14455625],[  5.    261.994],[  5.    263.341],"[31, 35, 43, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 30, 65, 55, 60, 8, 10, 7, 9, 15, 14, 67, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 50, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 38, 64, 61, 63]","(5.0, 261.994)"
145,348,[  5.        263.1568375],[0.         0.18545215],[  5.   261.18],[  5.  263.3],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.18)"
146,332,[  5.       263.093955],[0.         0.23920997],[  5.   261.18],[  5.    263.177],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.18)"
147,328,[  5.        263.0311475],[0.         0.29128963],[  5.   261.18],[  5.    263.177],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.18)"
148,324,[  5.        262.9482675],[0.         0.33305948],[  5.   261.18],[  5.    263.177],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.18)"
149,348,[  5.        262.8408025],[0.        0.3615646],[  5.   261.18],[  5.    263.132],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.18)"
150,342,[  5.      262.73798],[0.         0.39272087],[  5.   261.18],[  5.    263.047],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.18)"
151,356,[  5.       262.610395],[0.         0.42895178],[  5.   261.18],[  5.    262.987],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.18)"
152,338,[  5.      262.44221],[0.         0.45678338],[  5.  261.1],[  5.    262.838],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 20, 45, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 22, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.1)"
153,354,[  5.      262.29703],[0.         0.49887144],[  5.  261.1],[  5.    262.703],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 20, 45, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 22, 52, 47, 37, 67, 64, 61, 63]","(5.0, 261.1)"
154,348,[  5.       262.135225],[0.         0.52615207],[  5.    260.827],[  5.    262.645],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 41, 48, 24, 25, 28, 6, 53, 1, 3, 43, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.827)"
155,358,[  5.        261.9318075],[0.         0.50525469],[  5.    260.827],[  5.    262.615],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 41, 48, 24, 25, 28, 6, 53, 1, 3, 43, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.827)"
156,342,[  5.        261.6857925],[0.         0.41640498],[  5.    260.261],[  5.    262.452],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 20, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 22, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.261)"
157,338,[  5.       261.438775],[0.         0.29000935],[  5.    260.084],[  5.    261.994],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.084)"
158,356,[  5.      261.28448],[0.         0.17163773],[  5.    260.084],[  5.    261.703],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.084)"
159,328,[  5.      261.20146],[0.         0.18443554],[  5.    260.084],[  5.    261.362],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.084)"
160,314,[  5.        261.1065375],[0.        0.1997378],[  5.    260.084],[  5.    261.362],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.084)"
161,342,[  5.        261.0470375],[0.         0.23171594],[  5.    260.084],[  5.   261.18],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.084)"
162,340,[  5.        260.9528575],[0.         0.28320946],[  5.    260.084],[  5.   261.18],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 260.084)"
163,344,[  5.        260.8132925],[0.         0.32387236],[  5.    259.891],[  5.  261.1],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 20, 34, 33, 16, 4, 56, 13, 11, 12, 48, 43, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 22, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.891)"
164,334,[  5.        260.6784475],[0.         0.31560489],[  5.    259.891],[  5.    261.023],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 20, 34, 33, 16, 4, 56, 13, 11, 12, 48, 43, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 22, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.891)"
165,332,[  5.      260.51373],[0.      0.27762],[  5.    259.851],[  5.    260.881],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 11, 13, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.851)"
166,338,[  5.       260.389915],[0.         0.25273804],[  5.    259.851],[  5.    260.746],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 11, 13, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.851)"
167,348,[  5.        260.2530325],[0.         0.18436695],[  5.    259.851],[  5.    260.513],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 11, 13, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.851)"
168,336,[  5.      260.13918],[0.         0.11676644],[  5.    259.315],[  5.    260.371],"[30, 28, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 35, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.315)"
169,338,[  5.      260.07506],[0.        0.0975217],[  5.    259.315],[  5.    260.229],"[30, 28, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 35, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.315)"
170,346,[  5.       260.046415],[0.         0.10491269],[  5.    259.315],[  5.    260.084],"[30, 28, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 35, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.315)"
171,324,[  5.      260.01898],[0.         0.13658572],[  5.    259.315],[  5.    260.084],"[30, 28, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 35, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.315)"
172,326,[  5.       259.976695],[0.         0.16192483],[  5.    259.315],[  5.    260.084],"[30, 28, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 31, 65, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 34, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 35, 6, 53, 1, 3, 41, 51, 44, 20, 19, 52, 47, 37, 67, 64, 61, 63]","(5.0, 259.315)"
173,344,[  5.        259.9199275],[0.         0.18944056],[  5.    259.175],[  5.    260.084],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 3, 67, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 11, 13, 12, 43, 48, 24, 25, 28, 6, 53, 1, 31, 41, 51, 44, 20, 19, 52, 47, 37, 65, 64, 61, 63]","(5.0, 259.175)"
174,342,[  5.        259.8465075],[0.         0.19989337],[  5.    259.175],[  5.    260.076],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 3, 67, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 11, 13, 12, 43, 48, 24, 25, 28, 6, 53, 1, 31, 41, 51, 44, 20, 19, 52, 47, 37, 65, 64, 61, 63]","(5.0, 259.175)"
175,328,[  5.        259.7627225],[0.         0.20097965],[  5.    259.175],[  5.    259.977],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 2, 68, 40, 21, 39, 36, 42, 54, 45, 3, 67, 55, 60, 8, 10, 7, 9, 15, 14, 38, 32, 26, 27, 29, 23, 46, 22, 34, 33, 16, 4, 56, 11, 13, 12, 43, 48, 24, 25, 28, 6, 53, 1, 31, 41, 51, 44, 20, 19, 52, 47, 37, 65, 64, 61, 63]","(5.0, 259.175)"
