Generation,evals,avg,std,min,max,best_one,fitness_best_one
382,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
383,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
384,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
385,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
386,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
387,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
388,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
389,232,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
390,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
391,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
392,232,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
393,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
394,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
395,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
396,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
397,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
398,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
399,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
400,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
401,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
402,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
403,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
404,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
405,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
406,228,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
407,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
408,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
409,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
410,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
411,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
412,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
413,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
414,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
415,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
416,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
417,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
418,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
419,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
420,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
421,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
422,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
423,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
424,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
425,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
426,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
427,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
428,232,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
429,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
430,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
431,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
432,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
433,238,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
434,230,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
435,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
436,228,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
437,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
438,230,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
439,230,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
440,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
441,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
442,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
443,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
444,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
445,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
446,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
447,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
448,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
449,228,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
450,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
451,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
452,238,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
453,188,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
454,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
455,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
456,188,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
457,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
458,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
459,234,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
460,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
461,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
462,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
463,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
464,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
465,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
466,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
467,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
468,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
469,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
470,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
471,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
472,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
473,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
474,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
